blocksize,elapsed_time
1,0.00327868
2,0.00328861
3,0.00327034
4,0.00332279
5,0.0032991
6,0.00328809
7,0.0032806
8,0.00326975
9,0.00327185
10,0.00329442
11,0.00327366
12,0.00333153
13,0.00326997
14,0.00326367
15,0.00328296
16,0.00327054
17,0.00331884
18,0.00327039
19,0.00328601
20,0.00327283
blocksize,elapsed_time
0,0.00325973
1,0.00330618
2,0.00326988
3,0.00325313
4,0.0032994
5,0.0032628
6,0.00325345
7,0.00328163
8,0.00326429
9,0.00325966
10,0.00325314
11,0.00325275
12,0.0032738
13,0.00326175
14,0.00330896
15,0.00327142
16,0.00326128
17,0.00325599
18,0.00323617
19,0.00324331
20,0.0032905
blocksize,elapsed_time
0,0.00331063
1,0.00335624
2,0.00330926
3,0.00331093
4,0.00332242
5,0.00329923
6,0.00334501
7,0.00330688
8,0.0033038
9,0.00332111
10,0.00330889
11,0.00334298
12,0.00331112
13,0.00330049
14,0.00331352
15,0.00331261
16,0.00331292
17,0.00331958
18,0.00330277
19,0.00332367
20,0.00330167
blocksize,elapsed_time
0,0.00304175
1,0.00305851
2,0.00305242
3,0.00309922
4,0.00305795
5,0.00306374
6,0.00306357
7,0.00307267
8,0.00308937
9,0.00306485
10,0.00305946
11,0.00306968
12,0.00306137
13,0.00309073
14,0.00306328
15,0.00306607
16,0.00306339
17,0.00306561
18,0.00308746
19,0.00306849
20,0.00305408
blocksize,elapsed_time
0,0.00335587
1,0.00336243
2,0.00339729
3,0.00336759
4,0.0033679
5,0.00338751
6,0.00336762
7,0.00339256
8,0.0033695
9,0.00336521
10,0.00337822
11,0.00336653
12,0.00341057
13,0.00335427
14,0.00339892
15,0.00338824
16,0.00336249
17,0.0033784
18,0.00337105
19,0.00337407
20,0.00335947
blocksize,elapsed_time
0,0.00335939
1,0.00335569
2,0.00336989
3,0.00336593
4,0.00336515
5,0.00336297
6,0.00340116
7,0.00335726
8,0.0033527
9,0.00337318
10,0.00334799
11,0.00335761
12,0.00335213
13,0.00338867
14,0.00337894
15,0.0033521
16,0.00336276
17,0.00335321
18,0.00338945
19,0.00335135
20,0.0033587
blocksize,elapsed_time
0,0.00345145
1,0.00341527
2,0.00344653
3,0.00341522
4,0.00346518
5,0.00342387
6,0.00342845
7,0.00343281
8,0.00342102
9,0.00346001
10,0.00342773
11,0.00340536
12,0.00341871
13,0.00341371
14,0.00342873
15,0.00341134
16,0.00346457
17,0.00342496
18,0.00340441
19,0.00344024
20,0.00342109
blocksize,elapsed_time
0,0.00335536
1,0.00330616
2,0.00330457
3,0.00333093
4,0.00330419
5,0.00330749
6,0.0033145
7,0.00335594
8,0.00330885
9,0.00330855
10,0.003319
11,0.0033107
12,0.0033659
13,0.00331671
14,0.00331058
15,0.00332383
16,0.00330897
17,0.00331349
18,0.00330658
19,0.00336526
20,0.00332
blocksize,elapsed_time
0,0.00348589
1,0.00348358
2,0.00345806
3,0.00351415
4,0.00346935
5,0.00347928
6,0.00347396
7,0.0034659
8,0.00347085
9,0.0034564
10,0.00352974
11,0.00346899
12,0.00345488
13,0.00347538
14,0.00346989
15,0.00346199
16,0.00346816
17,0.00352471
18,0.0034738
19,0.00347157
20,0.00348625
blocksize,elapsed_time
0,0.00346985
1,0.00351266
2,0.00348216
3,0.00352443
4,0.00346655
5,0.00348231
6,0.00349796
7,0.00346962
8,0.00349437
9,0.00349509
10,0.00350739
11,0.00348434
12,0.00348646
13,0.00347619
14,0.00349931
15,0.00347738
16,0.00350332
17,0.0034664
18,0.00349338
19,0.00349881
20,0.00348589
blocksize,elapsed_time
0,0.00354473
1,0.00353906
2,0.00357733
3,0.0035408
4,0.00352344
5,0.00355766
6,0.00353048
7,0.00355334
8,0.00354639
9,0.00359604
10,0.00354905
11,0.0035727
12,0.00355622
13,0.00352853
14,0.00356013
15,0.00354693
16,0.0035802
17,0.00353119
18,0.0035843
19,0.00354892
20,0.00354666
blocksize,elapsed_time
0,0.00309996
1,0.00310949
2,0.00314876
3,0.00310321
4,0.00310414
5,0.00311268
6,0.00309924
7,0.00314891
8,0.00308969
9,0.00308332
10,0.00309785
11,0.00307711
12,0.00310106
13,0.00306
14,0.00310317
15,0.0031054
16,0.00310322
17,0.00309772
18,0.00309661
19,0.00313391
20,0.00309772
blocksize,elapsed_time
0,0.00361345
1,0.00362023
2,0.0035774
3,0.00364925
4,0.00357523
5,0.00362766
6,0.0035791
7,0.003599
8,0.00360053
9,0.00356205
10,0.00359147
11,0.00357667
12,0.00364759
13,0.00360314
14,0.00357812
15,0.00360655
16,0.00358641
17,0.00360302
18,0.00359558
19,0.00361105
20,0.00357388
blocksize,elapsed_time
0,0.00357881
1,0.00357735
2,0.00355186
3,0.00358152
4,0.00355115
5,0.00359667
6,0.00357224
7,0.00360722
8,0.00356611
9,0.00357558
10,0.00358803
11,0.00358439
12,0.0035734
13,0.00354587
14,0.00362321
15,0.00358055
16,0.00356607
17,0.00359317
18,0.00355721
19,0.00357701
20,0.00358005
blocksize,elapsed_time
0,0.00368498
1,0.00362781
2,0.00367827
3,0.00364589
4,0.00362145
5,0.00363784
6,0.00363014
7,0.00364237
8,0.00363182
9,0.00368522
10,0.00362569
11,0.00368454
12,0.00363397
13,0.00362063
14,0.00366145
15,0.00363389
16,0.003656
17,0.00364432
18,0.00370608
19,0.00365175
20,0.0036836
blocksize,elapsed_time
0,0.00349774
1,0.00350589
2,0.00350453
3,0.00349774
4,0.00349843
5,0.00348941
6,0.00354543
7,0.00349105
8,0.00351234
9,0.00354105
10,0.00349188
11,0.00349415
12,0.00350343
13,0.00354605
14,0.00350178
15,0.00353913
16,0.00351628
17,0.00349786
18,0.0035176
19,0.003505
20,0.00356492
blocksize,elapsed_time
0,0.00367967
1,0.00377144
2,0.00366565
3,0.00367566
4,0.00370167
5,0.00368114
6,0.00370625
7,0.00368402
8,0.00369312
9,0.00368588
10,0.00371422
11,0.00368487
12,0.00373968
13,0.00368037
14,0.00366823
15,0.00368481
16,0.00367149
17,0.00370272
18,0.0036574
19,0.0037351
20,0.00366493
blocksize,elapsed_time
0,0.00369439
1,0.0036356
2,0.0036406
3,0.00365226
4,0.00364186
5,0.00367572
6,0.00364097
7,0.00370463
8,0.00367129
9,0.00369299
10,0.00364633
11,0.00365707
12,0.00365649
13,0.00367234
14,0.00366715
15,0.00363562
16,0.00363048
17,0.00365546
18,0.00371003
19,0.00365771
20,0.0037014
blocksize,elapsed_time
0,0.00372333
1,0.00369598
2,0.00376347
3,0.00374165
4,0.00369935
5,0.00368893
6,0.00375089
7,0.00370817
8,0.00377285
9,0.00370634
10,0.0036898
11,0.00375509
12,0.00368753
13,0.00372017
14,0.00370507
15,0.0037021
16,0.0037331
17,0.00380062
18,0.00369269
19,0.00375855
20,0.00370417
blocksize,elapsed_time
0,0.00342381
1,0.00342731
2,0.00342347
3,0.00343132
4,0.00343028
5,0.00345983
6,0.00342127
7,0.00341568
8,0.00342938
9,0.00342088
10,0.00342804
11,0.00342376
12,0.00347022
13,0.00343059
14,0.00346283
15,0.00342825
16,0.00342912
17,0.00343936
18,0.00342547
19,0.00345974
20,0.00343268
blocksize,elapsed_time
0,0.00382139
1,0.00376626
2,0.00380784
3,0.00377236
4,0.00376421
5,0.00377835
6,0.00376767
7,0.00378536
8,0.0037575
9,0.0038092
10,0.00376188
11,0.00386275
12,0.00377105
13,0.00381868
14,0.00377349
15,0.00378844
16,0.00379734
17,0.00379142
18,0.00379244
19,0.00377107
20,0.00378039
blocksize,elapsed_time
0,0.00373902
1,0.00379459
2,0.00374869
3,0.00379379
4,0.00373932
5,0.00377993
6,0.0037483
7,0.00375118
8,0.00376414
9,0.0037461
10,0.00376544
11,0.00373923
12,0.00375117
13,0.00373847
14,0.00378912
15,0.00374131
16,0.00379056
17,0.00374784
18,0.00374971
19,0.00376263
20,0.00373253
blocksize,elapsed_time
0,0.00382778
1,0.00380232
2,0.00382536
3,0.00380824
4,0.00384651
5,0.00379934
6,0.00385524
7,0.00378912
8,0.00386271
9,0.00380875
10,0.00381189
11,0.00380841
12,0.0037953
13,0.00381961
14,0.00378606
15,0.00379513
16,0.00380856
17,0.00380811
18,0.00380894
19,0.00386026
20,0.00380574
blocksize,elapsed_time
0,0.00371978
1,0.0036782
2,0.00373558
3,0.00368499
4,0.00368809
5,0.00370591
6,0.0036825
7,0.00370137
8,0.00368693
9,0.00368615
10,0.00368163
11,0.0037833
12,0.00368462
13,0.00373529
14,0.0036842
15,0.00368863
16,0.00370039
17,0.00368117
18,0.00369338
19,0.00368724
20,0.00369058
blocksize,elapsed_time
0,0.00387278
1,0.00389207
2,0.00386657
3,0.00391578
4,0.00387351
5,0.00392514
6,0.00386989
7,0.00391136
8,0.00386878
9,0.00387087
10,0.00388638
11,0.00386583
12,0.003896
13,0.00386755
14,0.00388357
15,0.00387227
16,0.00388051
17,0.00387128
18,0.00391896
19,0.00386921
20,0.00391661
blocksize,elapsed_time
0,0.00385876
1,0.00389528
2,0.00385326
3,0.00389619
4,0.00385856
5,0.00385786
6,0.00387167
7,0.00386544
8,0.00387251
9,0.00386514
10,0.00388193
11,0.00386769
12,0.00386964
13,0.00386082
14,0.00390931
15,0.00386601
16,0.00390776
17,0.00386767
18,0.00391704
19,0.00387037
20,0.00390434
blocksize,elapsed_time
0,0.0039207
1,0.00393729
2,0.00398623
3,0.00390648
4,0.00393078
5,0.00390886
6,0.00393025
7,0.00391599
8,0.00393339
9,0.00391046
10,0.00392121
11,0.00391028
12,0.00396159
13,0.00390882
14,0.00396779
15,0.00391785
16,0.0039538
17,0.0039117
18,0.00396425
19,0.00391178
20,0.00396424
blocksize,elapsed_time
0,0.00329156
1,0.00329632
2,0.00330619
3,0.00328859
4,0.00328508
5,0.00327324
6,0.0033288
7,0.00330115
8,0.00329936
9,0.00330757
10,0.00327772
11,0.00331349
12,0.00329534
13,0.00334687
14,0.0032817
15,0.00331168
16,0.00326928
17,0.00330093
18,0.00329138
19,0.00327863
20,0.00327989
blocksize,elapsed_time
0,0.00430302
1,0.00435782
2,0.00429774
3,0.00434759
4,0.00432264
5,0.00433078
6,0.0043237
7,0.00431663
8,0.00430025
9,0.00432627
10,0.0043116
11,0.0043017
12,0.00432479
13,0.00431819
14,0.00431138
15,0.00433761
16,0.00430833
17,0.00433051
18,0.00431862
19,0.00433226
20,0.00432199
blocksize,elapsed_time
0,0.00432016
1,0.00429715
2,0.00429239
3,0.00429489
4,0.0043001
5,0.00428342
6,0.0042909
7,0.00431422
8,0.00432434
9,0.00428813
10,0.0042982
11,0.00427666
12,0.00430098
13,0.0043007
14,0.00430366
15,0.00429096
16,0.00429496
17,0.00428937
18,0.00430027
19,0.00428163
20,0.00429876
blocksize,elapsed_time
0,0.0043589
1,0.00437433
2,0.00435726
3,0.004368
4,0.00435076
5,0.00437248
6,0.00435657
7,0.00437286
8,0.00436178
9,0.0043585
10,0.00435807
11,0.00436953
12,0.00435994
13,0.00438105
14,0.00436965
15,0.00436604
16,0.00436548
17,0.00437448
18,0.00436385
19,0.0043705
20,0.00437153
blocksize,elapsed_time
0,0.00423468
1,0.00422208
2,0.0042431
3,0.00422764
4,0.00424446
5,0.00423711
6,0.0042468
7,0.00422704
8,0.00424452
9,0.00424046
10,0.00423936
11,0.00421992
12,0.0042372
13,0.00421787
14,0.00423393
15,0.00422707
16,0.00422571
17,0.00424753
18,0.00422872
19,0.00425418
20,0.00422219
blocksize,elapsed_time
0,0.00443908
1,0.00437957
2,0.00442752
3,0.00436579
4,0.00442672
5,0.00438711
6,0.00443952
7,0.00438215
8,0.00444205
9,0.00439707
10,0.00444996
11,0.00440719
12,0.00444223
13,0.0043828
14,0.00444676
15,0.00438905
16,0.00443954
17,0.0043893
18,0.00445759
19,0.00440236
20,0.00440143
blocksize,elapsed_time
0,0.00437207
1,0.00437336
2,0.00435928
3,0.00438274
4,0.00437209
5,0.00438286
6,0.0043664
7,0.00440207
8,0.00437403
9,0.00438635
10,0.00437285
11,0.00438176
12,0.00436892
13,0.00439753
14,0.00437792
15,0.00440946
16,0.00436387
17,0.00440387
18,0.00437564
19,0.00439961
20,0.00436052
blocksize,elapsed_time
0,0.00447091
1,0.00450356
2,0.00446232
3,0.00448929
4,0.00444289
5,0.00449006
6,0.00443901
7,0.00449373
8,0.00445865
9,0.00450888
10,0.00444392
11,0.00450518
12,0.00443495
13,0.00445251
14,0.00444228
15,0.00444803
16,0.00444042
17,0.00445002
18,0.00444838
19,0.00445753
20,0.00443767
blocksize,elapsed_time
0,0.0041209
1,0.00411182
2,0.0041228
3,0.00411489
4,0.0041253
5,0.00412057
6,0.00412064
7,0.0041144
8,0.00412999
9,0.00411623
10,0.00410934
11,0.00411822
12,0.004125
13,0.00411457
14,0.00412554
15,0.00411508
16,0.00411972
17,0.00411454
18,0.00411654
19,0.0041119
20,0.00412986
blocksize,elapsed_time
0,0.00448081
1,0.00450354
2,0.00449541
3,0.00448822
4,0.00451541
5,0.0044806
6,0.0045434
7,0.00448168
8,0.0045274
9,0.0044792
10,0.00454693
11,0.0044826
12,0.00452383
13,0.00448231
14,0.00453271
15,0.00449263
16,0.00450467
17,0.00448916
18,0.00451433
19,0.00450574
20,0.00450305
blocksize,elapsed_time
0,0.00447395
1,0.00449404
2,0.00448908
3,0.00451323
4,0.00447606
5,0.0044875
6,0.00454085
7,0.00447939
8,0.00452706
9,0.00448362
10,0.00451861
11,0.00447943
12,0.00452311
13,0.00448405
14,0.00453959
15,0.00447254
16,0.00449318
17,0.00449918
18,0.00449774
19,0.00447173
20,0.00449394
blocksize,elapsed_time
0,0.00453718
1,0.00456688
2,0.00454623
3,0.0045483
4,0.00457318
5,0.00454505
6,0.00460166
7,0.00455149
8,0.0046064
9,0.00454294
10,0.00460028
11,0.00455504
12,0.00459705
13,0.00454465
14,0.00456196
15,0.00454259
16,0.00455685
17,0.00454549
18,0.00456427
19,0.00454069
20,0.00456016
blocksize,elapsed_time
0,0.00442189
1,0.00441161
2,0.00444535
3,0.00440707
4,0.00445401
5,0.00440088
6,0.00445379
7,0.00439017
8,0.00443653
9,0.0043998
10,0.00444281
11,0.00440869
12,0.00442038
13,0.00439544
14,0.00440734
15,0.00439519
16,0.00440136
17,0.00438843
18,0.00440106
19,0.0044003
20,0.00440977
blocksize,elapsed_time
0,0.00465041
1,0.00460348
2,0.00464675
3,0.00459665
4,0.00464468
5,0.0046013
6,0.00464191
7,0.00461111
8,0.0046094
9,0.00461216
10,0.00461594
11,0.0045931
12,0.00461929
13,0.00460637
14,0.00460851
15,0.00463396
16,0.00460315
17,0.00465492
18,0.00460941
19,0.00464959
20,0.00459167
blocksize,elapsed_time
0,0.00464915
1,0.00461002
2,0.0046177
3,0.00459563
4,0.00461815
5,0.00460209
6,0.00460805
7,0.004609
8,0.0045852
9,0.00464517
10,0.00460791
11,0.00462436
12,0.00460243
13,0.00464432
14,0.00460163
15,0.00461314
16,0.00460906
17,0.00461228
18,0.00461541
19,0.00461473
20,0.00458365
blocksize,elapsed_time
0,0.00467879
1,0.00473189
2,0.00466921
3,0.00472692
4,0.00466161
5,0.00472553
6,0.00466928
7,0.00467173
8,0.00465985
9,0.00469343
10,0.00468677
11,0.00467221
12,0.00466903
13,0.00467175
14,0.00474173
15,0.00467215
16,0.00471485
17,0.00467593
18,0.00470674
19,0.00466319
20,0.00468432
blocksize,elapsed_time
0,0.00409253
1,0.00411692
2,0.0041071
3,0.00411485
4,0.00409087
5,0.0041103
6,0.00410901
7,0.00413641
8,0.00411206
9,0.0041167
10,0.00413435
11,0.00411564
12,0.00411675
13,0.00411008
14,0.00414828
15,0.00411019
16,0.0041429
17,0.00413758
18,0.00416061
19,0.00411411
20,0.00415772
blocksize,elapsed_time
0,0.00471992
1,0.00476179
2,0.00471376
3,0.00473501
4,0.00472523
5,0.0047339
6,0.00471493
7,0.00474632
8,0.00475736
9,0.00472782
10,0.00477111
11,0.00471066
12,0.00476622
13,0.0047447
14,0.00472992
15,0.0047139
16,0.00473481
17,0.00473277
18,0.00474221
19,0.00478935
20,0.00471531
blocksize,elapsed_time
0,0.00475492
1,0.00472402
2,0.00474493
3,0.00473779
4,0.0047038
5,0.00470364
6,0.00474617
7,0.00475262
8,0.00471686
9,0.00475319
10,0.00473403
11,0.00476998
12,0.004709
13,0.00473439
14,0.00472353
15,0.00472121
16,0.00470172
17,0.00471453
18,0.00476451
19,0.00470143
20,0.00475451
blocksize,elapsed_time
0,0.00481492
1,0.00484042
2,0.00480329
3,0.00481734
4,0.00479221
5,0.00482535
6,0.00485051
7,0.00478536
8,0.00483919
9,0.00481021
10,0.00482126
11,0.00479612
12,0.00480096
13,0.00478833
14,0.00482307
15,0.00482957
16,0.00480269
17,0.00483062
18,0.00479485
19,0.00480416
20,0.00479702
blocksize,elapsed_time
0,0.00466036
1,0.00465988
2,0.00465564
3,0.00468514
4,0.00465439
5,0.00468892
6,0.00464782
7,0.00468351
8,0.00465412
9,0.00466261
10,0.00466955
11,0.00466183
12,0.00467421
13,0.00464243
14,0.00470342
15,0.00466195
16,0.00469755
17,0.00465504
18,0.00466599
19,0.00465728
20,0.0046625
blocksize,elapsed_time
0,0.00487082
1,0.00489434
2,0.00490283
3,0.0048846
4,0.00491094
5,0.00486969
6,0.00486133
7,0.00486393
8,0.00487311
9,0.00491034
10,0.00485376
11,0.00492274
12,0.00486855
13,0.00491731
14,0.00485851
15,0.00488147
16,0.00485737
17,0.00488723
18,0.00492197
19,0.00486028
20,0.00491743
blocksize,elapsed_time
0,0.0048587
1,0.00488105
2,0.00486572
3,0.00487512
4,0.00488441
5,0.00485825
6,0.00491182
7,0.00485861
8,0.00489949
9,0.00485857
10,0.00486745
11,0.00485606
12,0.0048361
13,0.00491258
14,0.0048509
15,0.00490548
16,0.00486815
17,0.0048874
18,0.00485679
19,0.00488136
20,0.00491036
blocksize,elapsed_time
0,0.00496315
1,0.00502582
2,0.00498202
3,0.00497824
4,0.00499155
5,0.00497372
6,0.00499411
7,0.00498255
8,0.00500906
9,0.00496553
10,0.00495555
11,0.00495405
12,0.00497267
13,0.00501301
14,0.00495963
15,0.00501018
16,0.00496311
17,0.00498352
18,0.00496671
19,0.0049604
20,0.00503532
blocksize,elapsed_time
0,0.00459014
1,0.00463353
2,0.00459753
3,0.004595
4,0.0045924
5,0.00459717
6,0.00459647
7,0.00460894
8,0.00462181
9,0.00459288
10,0.00462742
11,0.00459137
12,0.00462682
13,0.00460189
14,0.00459077
15,0.00459592
16,0.00460717
17,0.00462966
18,0.00459036
19,0.00462566
20,0.00459101
blocksize,elapsed_time
0,0.0051118
1,0.0050541
2,0.00505599
3,0.00507771
4,0.00508453
5,0.00512613
6,0.0050774
7,0.00507636
8,0.00505467
9,0.00508925
10,0.00511631
11,0.0050449
12,0.00515516
13,0.00508146
14,0.00509149
15,0.00507761
16,0.00508721
17,0.00514575
18,0.00507958
19,0.00514568
20,0.00507068
blocksize,elapsed_time
0,0.00507192
1,0.00510104
2,0.00502654
3,0.00508096
4,0.00506329
5,0.00506197
6,0.00507818
7,0.00507822
8,0.00508163
9,0.00502992
10,0.0050903
11,0.00505067
12,0.00506347
13,0.00507302
14,0.00505901
15,0.00510965
16,0.0050448
17,0.00508622
18,0.00506816
19,0.00507448
20,0.00511079
blocksize,elapsed_time
0,0.00519275
1,0.00522022
2,0.00517161
3,0.00520514
4,0.00522623
5,0.0051459
6,0.0052183
7,0.00515342
8,0.00518439
9,0.00518849
10,0.00516492
11,0.00522413
12,0.00517021
13,0.00518972
14,0.00515139
15,0.00519278
16,0.00524656
17,0.00519251
18,0.00524797
19,0.00517932
20,0.00519972
blocksize,elapsed_time
0,0.00507532
1,0.00500167
2,0.00506514
3,0.00498965
4,0.00499366
5,0.00498029
6,0.00499687
7,0.00504518
8,0.00497307
9,0.00500919
10,0.00498093
11,0.00500327
12,0.00502815
13,0.00497416
14,0.00504213
15,0.00499627
16,0.00500427
17,0.00498198
18,0.00501381
19,0.00503188
20,0.00497985
blocksize,elapsed_time
0,0.00532312
1,0.00529203
2,0.00532001
3,0.0053175
4,0.00525842
5,0.00534712
6,0.00529021
7,0.00529786
8,0.00533706
9,0.00528096
10,0.00535644
11,0.00527826
12,0.00528581
13,0.00532655
14,0.00528067
15,0.00535508
16,0.00527941
17,0.00529442
18,0.00533538
19,0.00528676
20,0.00531983
blocksize,elapsed_time
0,0.00526604
1,0.0053129
2,0.0053134
3,0.0052394
4,0.0053204
5,0.00526229
6,0.00527677
7,0.00531571
8,0.0052886
9,0.00538363
10,0.0052718
11,0.00526546
12,0.00529526
13,0.00526529
14,0.00536849
15,0.00527497
16,0.00526947
17,0.00530868
18,0.00525105
19,0.00534456
20,0.00527831
blocksize,elapsed_time
0,0.00544387
1,0.00545728
2,0.0054294
3,0.00543381
4,0.00543884
5,0.00543353
6,0.00547854
7,0.00542098
8,0.00544783
9,0.00542655
10,0.00542775
11,0.00548842
12,0.00542835
13,0.00545462
14,0.00546814
15,0.00541462
16,0.00549625
17,0.00542319
18,0.0054358
19,0.00548191
20,0.00540122
blocksize,elapsed_time
0,0.00459423
1,0.00459015
2,0.0046517
3,0.00460093
4,0.00461534
5,0.00465178
6,0.00462477
7,0.00466074
8,0.0046007
9,0.00465712
10,0.00458751
11,0.00465569
12,0.00464863
13,0.00462268
14,0.00464481
15,0.00458806
16,0.0046268
17,0.00461472
18,0.00464412
19,0.0046416
20,0.00463424
blocksize,elapsed_time
0,0.00599715
1,0.00585721
2,0.00589445
3,0.00594859
4,0.00588255
5,0.00587283
6,0.00590737
7,0.00586156
8,0.00592777
9,0.00584511
10,0.00588096
11,0.00590399
12,0.00588259
13,0.00588478
14,0.00592402
15,0.00585653
16,0.00588805
17,0.00592849
18,0.00584778
19,0.00589492
20,0.00593292
blocksize,elapsed_time
0,0.00584711
1,0.00589799
2,0.00580959
3,0.00580548
4,0.00584734
5,0.00583696
6,0.00582345
7,0.00586087
8,0.00580485
9,0.00581222
10,0.005834
11,0.00581068
12,0.00585471
13,0.00582159
14,0.00578829
15,0.00585247
16,0.00584093
17,0.00583499
18,0.00585341
19,0.00581071
20,0.00582983
blocksize,elapsed_time
0,0.00598314
1,0.00592509
2,0.00593852
3,0.00595611
4,0.00590268
5,0.00597872
6,0.00592803
7,0.00591909
8,0.00597849
9,0.00589919
10,0.00593592
11,0.00597936
12,0.00591653
13,0.00594254
14,0.00596073
15,0.00591538
16,0.00592144
17,0.00597701
18,0.0059213
19,0.00596215
20,0.00597994
blocksize,elapsed_time
0,0.00566816
1,0.00571721
2,0.00565262
3,0.0056841
4,0.00570046
5,0.00566425
6,0.00567251
7,0.0057004
8,0.00567584
9,0.00567234
10,0.0057183
11,0.00566508
12,0.00569646
13,0.00567386
14,0.00569472
15,0.00571755
16,0.00566288
17,0.00569592
18,0.00570573
19,0.00567094
20,0.00567833
blocksize,elapsed_time
0,0.0059873
1,0.00594816
2,0.00601149
3,0.00596263
4,0.00595122
5,0.00601162
6,0.00599483
7,0.00593459
8,0.00596857
9,0.0059547
10,0.00595467
11,0.00599648
12,0.00592767
13,0.00594197
14,0.0059957
15,0.00592714
16,0.00595283
17,0.005986
18,0.00592753
19,0.00596134
20,0.00599232
blocksize,elapsed_time
0,0.00587458
1,0.00590886
2,0.00592821
3,0.00588329
4,0.00589488
5,0.00592324
6,0.00586952
7,0.00588213
8,0.0058808
9,0.00587582
10,0.0059433
11,0.00588093
12,0.00589015
13,0.00593955
14,0.00588126
15,0.00589769
16,0.00590697
17,0.00587646
18,0.00588488
19,0.00592289
20,0.00588037
blocksize,elapsed_time
0,0.0059939
1,0.00604242
2,0.00599719
3,0.00601041
4,0.00604235
5,0.00598532
6,0.00600924
7,0.00604663
8,0.00598064
9,0.00605852
10,0.0060121
11,0.00598431
12,0.00605234
13,0.00597504
14,0.0060114
15,0.00605719
16,0.00598887
17,0.00601983
18,0.00602758
19,0.00597478
20,0.006011
blocksize,elapsed_time
0,0.00548624
1,0.00544295
2,0.00546654
3,0.00548355
4,0.00544407
5,0.00545989
6,0.00544197
7,0.00544539
8,0.00548114
9,0.00544762
10,0.00545296
11,0.00547412
12,0.00544318
13,0.00547161
14,0.00545651
15,0.00544275
16,0.00548244
17,0.00544125
18,0.00546398
19,0.00548183
20,0.00544648
blocksize,elapsed_time
0,0.0060772
1,0.00607717
2,0.00602951
3,0.00605435
4,0.00605246
5,0.00602476
6,0.00609534
7,0.00602907
8,0.00600949
9,0.00606129
10,0.00601649
11,0.00602807
12,0.00607393
13,0.00607274
14,0.00601629
15,0.00610751
16,0.0060324
17,0.00602049
18,0.00608357
19,0.00601807
20,0.00604506
blocksize,elapsed_time
0,0.00604988
1,0.00600271
2,0.00599182
3,0.00615465
4,0.00595204
5,0.00599496
6,0.00607555
7,0.00599512
8,0.00600395
9,0.00604892
10,0.00599857
11,0.00602718
12,0.00602965
13,0.00600727
14,0.0059897
15,0.00602134
16,0.00599478
17,0.00602309
18,0.00602396
19,0.00597569
20,0.006014
blocksize,elapsed_time
0,0.00614415
1,0.00610697
2,0.00609321
3,0.00616415
4,0.00612459
5,0.00608782
6,0.00611208
7,0.0061419
8,0.00609705
9,0.00610246
10,0.00614607
11,0.00609291
12,0.00609742
13,0.00612064
14,0.00614814
15,0.00610703
16,0.0061189
17,0.00614303
18,0.00608621
19,0.00611739
20,0.00616642
blocksize,elapsed_time
0,0.00592663
1,0.00589
2,0.00588741
3,0.00593637
4,0.00587141
5,0.0058913
6,0.00593317
7,0.00586866
8,0.00590945
9,0.00593597
10,0.00586546
11,0.00588455
12,0.00588686
13,0.00591454
14,0.00588269
15,0.00588281
16,0.0059389
17,0.00587081
18,0.005893
19,0.00592284
20,0.0058826
blocksize,elapsed_time
0,0.00617921
1,0.00622221
2,0.00624179
3,0.00619446
4,0.00622641
5,0.00623148
6,0.00618145
7,0.00622001
8,0.00619573
9,0.00620156
10,0.00620211
11,0.00622023
12,0.00628457
13,0.00620108
14,0.0061908
15,0.00618922
16,0.0062417
17,0.00619561
18,0.00622039
19,0.00627469
20,0.00622024
blocksize,elapsed_time
0,0.0061491
1,0.00618871
2,0.00622503
3,0.00618769
4,0.00618721
5,0.00623705
6,0.00619958
7,0.00615518
8,0.00619268
9,0.00620192
10,0.00613666
11,0.0061632
12,0.00621032
13,0.00620565
14,0.00618331
15,0.00622586
16,0.00624613
17,0.00615274
18,0.00615241
19,0.00621964
20,0.00621777
blocksize,elapsed_time
0,0.0062819
1,0.00630395
2,0.00635518
3,0.00626451
4,0.00633799
5,0.00632666
6,0.00632424
7,0.00627826
8,0.00630749
9,0.0063485
10,0.00634976
11,0.00629542
12,0.00629716
13,0.00631456
14,0.0062753
15,0.00626998
16,0.00629328
17,0.00633836
18,0.00628162
19,0.00629929
20,0.00638961
blocksize,elapsed_time
0,0.00550141
1,0.00549951
2,0.0055077
3,0.00552448
4,0.00548152
5,0.00547885
6,0.00548645
7,0.00543813
8,0.00546419
9,0.005501
10,0.00547436
11,0.005488
12,0.00550378
13,0.00545983
14,0.00549332
15,0.00551097
16,0.00546349
17,0.00547877
18,0.00553328
19,0.00546291
20,0.00548346
blocksize,elapsed_time
0,0.00646865
1,0.00644848
2,0.00641696
3,0.00642004
4,0.00646607
5,0.00641277
6,0.00639983
7,0.00641551
8,0.00646455
9,0.0064154
10,0.00642461
11,0.00642134
12,0.00645412
13,0.00641006
14,0.0064197
15,0.00647193
16,0.00647415
17,0.00641243
18,0.00642182
19,0.00646218
20,0.00644396
blocksize,elapsed_time
0,0.0063908
1,0.00638497
2,0.00641461
3,0.00637429
4,0.00639194
5,0.00638925
6,0.00643867
7,0.00639415
8,0.00638934
9,0.00643682
10,0.00644602
11,0.00636783
12,0.00639836
13,0.00642855
14,0.00643986
15,0.00639246
16,0.00641297
17,0.0064269
18,0.00645383
